br	cls	clb	clsb	CLs_exp_b_med	CLs_exp_b_p1	CLs_exp_b_p2	CLs_exp_b_m1	CLs_exp_b_m2	CLb_exp_s_med	CLb_exp_s_p1	CLb_exp_s_p2	CLb_exp_s_m1	CLb_exp_s_m2
1.154e-07	0.00749036166697	0.21788	0.001632	0.026392	0.005125	0.000967032967031	0.114578571429	0.359977487849	0.992168	0.907912	0.594966	0.999764	0.999998
1.155e-07	0.00705240635819	0.217798	0.001536	0.02598	0.00495	0.000967032967031	0.114183333333	0.358571501663	0.992274	0.909062	0.596098	0.99979	0.999996
1.156e-07	0.00693565814871	0.216562	0.001502	0.025608	0.0048	0.00114285714286	0.114047619048	0.359077001791	0.99208	0.908836	0.597524	0.999772	0.999996
1.157e-07	0.00696064240737	0.216934	0.00151	0.025596	0.004875	0.00105494505495	0.113623809524	0.357621898184	0.992142	0.91002	0.59691	0.999748	0.999998
1.158e-07	0.0072250863869	0.216468	0.001564	0.025852	0.0051125	0.000879120879122	0.11295	0.358213353799	0.992274	0.910252	0.597404	0.99973	1.0
1.159e-07	0.00691993697421	0.217054	0.001502	0.025208	0.004675	0.000879120879122	0.112554761905	0.355348170888	0.992416	0.910174	0.59929	0.99975	0.999998
1.16e-07	0.00688187496545	0.217092	0.001494	0.025176	0.00475	0.000703296703297	0.111292857143	0.356222051676	0.99242	0.910644	0.603286	0.999766	0.999998
1.161e-07	0.00708182729539	0.217458	0.00154	0.02536	0.004925	0.000703296703297	0.111507142857	0.355919160911	0.992352	0.911018	0.601508	0.99975	0.999996
1.162e-07	0.0071365842385	0.21635	0.001544	0.024672	0.0049125	0.00114285714286	0.1108	0.35579022768	0.992306	0.911216	0.603292	0.99975	0.999994
1.163e-07	0.00675557357861	0.217006	0.001466	0.024808	0.0048375	0.000967032967031	0.11075952381	0.355071885393	0.992452	0.911442	0.603492	0.999762	0.999998
1.164e-07	0.00683990744923	0.216962	0.001484	0.024812	0.0049625	0.000615384615383	0.110176190476	0.352910718854	0.99253	0.912084	0.602784	0.999758	0.999996
1.165e-07	0.00693891900894	0.216172	0.0015	0.024684	0.00475	0.000703296703297	0.109685714286	0.353045791763	0.992574	0.912482	0.605296	0.999786	0.999994
1.166e-07	0.00680511448332	0.216014	0.00147	0.024788	0.00475	0.000527472527473	0.10930952381	0.353103095421	0.992634	0.912302	0.604608	0.99977	0.999994
1.167e-07	0.00664771727758	0.216014	0.001436	0.024548	0.004625	0.000439560439558	0.109092857143	0.351619339985	0.992644	0.913174	0.605152	0.999752	0.999996
1.168e-07	0.00634504892512	0.216862	0.001376	0.024236	0.004375	0.000791208791207	0.107897619048	0.348614991046	0.992832	0.91415	0.607072	0.999786	0.999998
1.169e-07	0.006670826375	0.217964	0.001454	0.023816	0.0046375	0.00105494505495	0.107711904762	0.347886415963	0.992708	0.914338	0.60987	0.9998	0.999998
1.17e-07	0.00647385698828	0.218108	0.001412	0.02406	0.0044875	0.000703296703297	0.107988095238	0.348694806856	0.992828	0.913938	0.607812	0.999788	0.999996
1.171e-07	0.00620036483573	0.217084	0.001346	0.02356	0.0046125	0.000967032967031	0.106426190476	0.347522128422	0.992794	0.91516	0.60996	0.999818	0.999998
1.172e-07	0.00642072343841	0.216798	0.001392	0.024072	0.0044625	0.00105494505495	0.106352380952	0.348340752111	0.99274	0.915598	0.609318	0.999818	0.999998
1.173e-07	0.00620899935323	0.21646	0.001344	0.023676	0.0044	0.000439560439558	0.105592857143	0.348827833205	0.992734	0.915746	0.611028	0.99978	0.999994
1.174e-07	0.00627361846421	0.216462	0.001358	0.023444	0.00445	0.000615384615383	0.10465	0.348770529547	0.99274	0.91603	0.614294	0.999768	0.999996
1.175e-07	0.00663913478277	0.215992	0.001434	0.023936	0.004725	0.000703296703297	0.105685714286	0.348365310821	0.992768	0.915556	0.61142	0.999786	0.999998
1.176e-07	0.00664439529525	0.216122	0.001436	0.024412	0.004825	0.000879120879122	0.106678571429	0.347524174981	0.99293	0.915496	0.608148	0.9998	0.999996
1.177e-07	0.0068013973443	0.215838	0.001468	0.023848	0.0047875	0.000791208791207	0.106004761905	0.345389613712	0.992934	0.916028	0.610642	0.999824	0.999998
1.178e-07	0.00673222950698	0.215976	0.001454	0.023336	0.0047125	0.000703296703297	0.105797619048	0.343097467383	0.99294	0.916742	0.61337	0.999808	0.999998
1.179e-07	0.00652575491752	0.215454	0.001406	0.023156	0.004675	0.000879120879122	0.105114285714	0.343807623433	0.992846	0.916708	0.61237	0.999826	0.999998
1.18e-07	0.00615193326591	0.215542	0.001326	0.022904	0.0044625	0.000791208791207	0.104533333333	0.343273471476	0.992966	0.917254	0.614456	0.99981	0.999998
1.181e-07	0.00608545613091	0.215596	0.001312	0.02294	0.00445	0.000527472527473	0.10480952381	0.342751598874	0.99312	0.917632	0.61428	0.999804	0.999998
1.182e-07	0.00613377740772	0.21618	0.001326	0.02296	0.0045375	0.000615384615383	0.10370952381	0.340666155027	0.993176	0.918486	0.614986	0.99982	1.0
1.183e-07	0.00623252023485	0.215964	0.001346	0.022468	0.004625	0.000527472527473	0.10330952381	0.341243284728	0.993172	0.918328	0.61752	0.99981	1.0
1.184e-07	0.00603800884833	0.215634	0.001302	0.022736	0.0043625	0.000879120879122	0.104045238095	0.339575338961	0.993184	0.917778	0.616318	0.99979	1.0
1.185e-07	0.00630115629466	0.215516	0.001358	0.022716	0.004425	0.000615384615383	0.103161904762	0.339084164748	0.993282	0.918082	0.618066	0.999788	1.0
1.186e-07	0.00585254904861	0.216316	0.001266	0.022948	0.004225	0.000615384615383	0.10260952381	0.337962650294	0.993394	0.918766	0.617384	0.999796	1.0
1.187e-07	0.00605953586929	0.215198	0.001304	0.022632	0.0041125	0.000351648351649	0.102595238095	0.338597083653	0.993262	0.918418	0.61886	0.999812	0.999998
1.188e-07	0.00591825754624	0.215604	0.001276	0.022588	0.0044125	0.000527472527473	0.102035714286	0.337029419289	0.993314	0.919214	0.620082	0.999834	1.0
1.189e-07	0.00593847262115	0.216554	0.001286	0.022216	0.00425	0.000527472527473	0.102288095238	0.336122793553	0.993518	0.919752	0.620348	0.999834	0.999996
1.19e-07	0.00595948659578	0.216126	0.001288	0.021872	0.0043875	0.000967032967031	0.101228571429	0.333994371962	0.993616	0.91987	0.6217	0.99983	0.999994
1.191e-07	0.00611813563721	0.215752	0.00132	0.022008	0.0043625	0.000879120879122	0.100985714286	0.332666155027	0.993728	0.920824	0.623082	0.999846	0.999998
1.192e-07	0.00576358194572	0.215838	0.001244	0.022632	0.004125	0.000791208791207	0.101926190476	0.331966231773	0.99381	0.919786	0.62183	0.999848	0.999998
1.193e-07	0.00581525177714	0.214952	0.00125	0.022424	0.00415	0.000879120879122	0.102078571429	0.333110258378	0.993726	0.919996	0.62249	0.999838	1.0
1.194e-07	0.00579276230148	0.215096	0.001246	0.022032	0.0041375	0.000791208791207	0.100992857143	0.330848810437	0.99356	0.920898	0.624182	0.999826	0.999996
1.195e-07	0.00622789052318	0.21484	0.001338	0.022172	0.0042875	0.000967032967031	0.100185714286	0.328965975953	0.99381	0.921386	0.624324	0.999802	0.999994
1.196e-07	0.00561442647332	0.21516	0.001208	0.021724	0.003925	0.000615384615383	0.100342857143	0.3304742901	0.993878	0.921144	0.624868	0.999806	0.999996
1.197e-07	0.00594005856133	0.214476	0.001274	0.02222	0.00435	0.000527472527473	0.100119047619	0.332582246099	0.993656	0.921524	0.622022	0.999806	0.999994
1.198e-07	0.0060588601537	0.215222	0.001304	0.022192	0.0042625	0.000439560439558	0.0993738095238	0.331376822717	0.993688	0.921726	0.623428	0.99981	0.999994
1.199e-07	0.00578851031804	0.215254	0.001246	0.021812	0.003775	0.000527472527473	0.098280952381	0.326988999744	0.994092	0.922942	0.625352	0.99983	0.999996
1.2e-07	0.00580313964735	0.215056	0.001248	0.021908	0.0040375	0.000791208791207	0.0991071428571	0.329753901254	0.993732	0.922032	0.624026	0.999804	0.999996
1.201e-07	0.00577690540201	0.214994	0.001242	0.021192	0.004075	0.000615384615383	0.0981	0.328640573037	0.993792	0.922494	0.630282	0.999818	0.999992
1.202e-07	0.00580922938984	0.214142	0.001244	0.021988	0.0043	0.000967032967031	0.0976880952381	0.327461754925	0.993826	0.923072	0.626832	0.999824	0.999994
1.203e-07	0.00557605271228	0.215206	0.0012	0.02142	0.0042375	0.000703296703297	0.0968642857143	0.326665643387	0.99392	0.923682	0.630556	0.999822	0.999994
1.204e-07	0.00564298351802	0.21478	0.001212	0.02122	0.0041125	0.000527472527473	0.0959095238095	0.327072908672	0.993902	0.924388	0.631776	0.999816	0.999992
1.205e-07	0.0055227451127	0.214024	0.001182	0.021092	0.0041125	0.000527472527473	0.0965023809524	0.3270012791	0.994014	0.923616	0.631394	0.99983	0.999994
1.206e-07	0.00567310927511	0.213992	0.001214	0.02104	0.0042125	0.000615384615383	0.0970285714286	0.32497313891	0.99396	0.923996	0.631256	0.99985	0.999994
1.207e-07	0.0055746539069	0.21526	0.0012	0.02112	0.004	0.000791208791207	0.09615	0.322558199028	0.994134	0.924494	0.631116	0.99985	0.999996
1.208e-07	0.0054443420722	0.214902	0.00117	0.020924	0.0040625	0.000879120879122	0.095669047619	0.32357943208	0.994006	0.924946	0.632628	0.999838	0.999996
1.209e-07	0.00527802557241	0.215232	0.001136	0.020272	0.003775	0.00131868131868	0.095519047619	0.323941673062	0.994004	0.925056	0.633896	0.999828	0.99999
1.21e-07	0.00500850237416	0.215234	0.001078	0.020208	0.0035625	0.00105494505495	0.0952714285714	0.322662573548	0.994166	0.92596	0.634236	0.999838	0.999992
1.211e-07	0.00531004724175	0.215064	0.001142	0.020236	0.003775	0.000615384615383	0.0954023809524	0.32115835252	0.994244	0.925848	0.634664	0.999842	0.999996
1.212e-07	0.00519281598192	0.214142	0.001112	0.02048	0.0036375	0.000879120879122	0.0952785714286	0.320386799693	0.994192	0.926006	0.634978	0.999842	0.999998
1.213e-07	0.00532634347919	0.214406	0.001142	0.020404	0.0038	0.000439560439558	0.0939738095238	0.319283704272	0.994218	0.926298	0.63712	0.999858	0.999998
1.214e-07	0.00534484530784	0.214038	0.001144	0.020252	0.00395	0.000615384615383	0.0945404761905	0.318765924789	0.994318	0.925638	0.636708	0.999836	1.0
1.215e-07	0.00545208420856	0.21423	0.001168	0.020132	0.0040125	0.000703296703297	0.0936357142857	0.316776669225	0.994444	0.926704	0.639406	0.999868	0.999998
1.216e-07	0.00522195650549	0.214096	0.001118	0.0198	0.003675	0.00114285714286	0.0931333333333	0.316936300844	0.994398	0.927324	0.640302	0.99986	0.999998
1.217e-07	0.00488349379099	0.21501	0.00105	0.019588	0.0035625	0.000967032967031	0.0932523809524	0.317024302891	0.99442	0.9277	0.641052	0.999868	1.0
1.218e-07	0.00496300977731	0.215192	0.001068	0.019276	0.0035	0.000879120879122	0.0926833333333	0.316897416219	0.994514	0.927566	0.642594	0.99985	1.0
1.219e-07	0.00535656364395	0.21581	0.001156	0.019536	0.0036875	0.000791208791207	0.092330952381	0.316833972883	0.99458	0.92793	0.642146	0.999832	1.0
1.22e-07	0.00536961299836	0.215658	0.001158	0.019712	0.004	0.000615384615383	0.0924047619048	0.317652596572	0.994566	0.928464	0.642092	0.999866	1.0
1.221e-07	0.00524412128425	0.215098	0.001128	0.01938	0.0036625	0.000703296703297	0.0920904761905	0.315761575851	0.99471	0.928688	0.641974	0.999858	1.0
1.222e-07	0.00575504730686	0.214768	0.001236	0.019556	0.0042875	0.000879120879122	0.0918071428571	0.315515988744	0.994626	0.928568	0.643206	0.99985	1.0
1.223e-07	0.00576309560564	0.213774	0.001232	0.020184	0.0044	0.000527472527473	0.0919214285714	0.313004860578	0.994598	0.92897	0.641576	0.99987	0.999998
1.224e-07	0.00523555323279	0.214304	0.001122	0.019828	0.0039875	0.000439560439558	0.0911976190476	0.311764645689	0.994722	0.929506	0.641666	0.999874	0.999998
1.225e-07	0.0051802812687	0.213888	0.001108	0.01962	0.0037625	0.000703296703297	0.0912357142857	0.311897672039	0.994852	0.92954	0.644132	0.999862	0.999998
1.226e-07	0.00491907331006	0.214268	0.001054	0.019124	0.0036875	0.000439560439558	0.0902595238095	0.310479406498	0.994896	0.92962	0.646342	0.999866	0.999996
1.227e-07	0.00503916765246	0.214718	0.001082	0.019144	0.003575	0.000439560439558	0.0899571428571	0.310268610898	0.99484	0.93	0.64737	0.999856	0.999998
1.228e-07	0.00492546502733	0.214396	0.001056	0.018852	0.0034375	0.000439560439558	0.0904071428571	0.309347659248	0.99502	0.929646	0.647364	0.999868	1.0
1.229e-07	0.00512053821716	0.21404	0.001096	0.018432	0.0036375	0.000527472527473	0.08865	0.307450498849	0.994862	0.930994	0.649394	0.999862	1.0
1.23e-07	0.00491869196458	0.213878	0.001052	0.018624	0.0034625	0.000351648351649	0.0890547619048	0.308305960604	0.994798	0.931162	0.648938	0.999864	1.0
1.231e-07	0.00488997555012	0.214316	0.001048	0.018948	0.00325	0.000615384615383	0.0893714285714	0.309280122794	0.99475	0.931052	0.646646	0.999868	0.999998
1.232e-07	0.00492422476102	0.21445	0.001056	0.018836	0.003525	0.000703296703297	0.0890333333333	0.310546942952	0.994898	0.930838	0.646956	0.999874	0.999998
1.233e-07	0.00508863166135	0.214596	0.001092	0.018468	0.00345	0.000615384615383	0.0888571428571	0.306881555385	0.995034	0.931468	0.649904	0.99986	1.0
1.234e-07	0.00462439625938	0.214082	0.00099	0.018316	0.00315	0.000351648351649	0.0884023809524	0.305563571246	0.995186	0.931668	0.651566	0.999876	0.999998
1.235e-07	0.00491806338422	0.214312	0.001054	0.018832	0.003325	0.000527472527473	0.0881285714286	0.304345868509	0.995148	0.93209	0.650194	0.99987	0.999998
1.236e-07	0.00491625542097	0.213984	0.001052	0.018908	0.00335	0.000175824175824	0.0881976190476	0.304761320031	0.99502	0.931976	0.64861	0.999844	1.0
1.237e-07	0.0046881274573	0.214158	0.001004	0.018404	0.003025	0.0	0.0876880952381	0.306701458173	0.995074	0.932114	0.65118	0.999866	1.0
1.238e-07	0.00471578710518	0.213326	0.001006	0.018188	0.0033375	8.79120879097e-05	0.0876595238095	0.306807879253	0.994974	0.931626	0.651864	0.999866	1.0
1.239e-07	0.00471286273553	0.213034	0.001004	0.018472	0.003225	8.79120879097e-05	0.0879857142857	0.306402660527	0.995006	0.931548	0.65257	0.999838	1.0
1.24e-07	0.00492869816652	0.213038	0.00105	0.018536	0.003575	0.000351648351649	0.0880095238095	0.303774878486	0.995054	0.931756	0.652428	0.999836	1.0
1.241e-07	0.00500768971079	0.213272	0.001068	0.018784	0.0033875	0.000263736263734	0.0878595238095	0.303766692249	0.995216	0.9322	0.651062	0.99987	1.0
1.242e-07	0.00472713657212	0.21366	0.00101	0.0183	0.0031375	0.000263736263734	0.0876857142857	0.302141724226	0.995132	0.932664	0.652812	0.999874	1.0
1.243e-07	0.00462090749749	0.213378	0.000986	0.018048	0.0031875	0.000527472527473	0.0860738095238	0.302084420568	0.995316	0.933618	0.653838	0.99987	1.0
1.244e-07	0.00465848697592	0.213374	0.000994	0.017848	0.0034125	0.000439560439558	0.0861214285714	0.302340240471	0.995288	0.93325	0.656084	0.999864	1.0
1.245e-07	0.00435776807302	0.213412	0.00093	0.01752	0.003	0.000615384615383	0.0852571428571	0.302770017907	0.995214	0.933574	0.65869	0.999848	1.0
1.246e-07	0.00430460470787	0.21326	0.000918	0.017316	0.003125	0.000615384615383	0.0849880952381	0.302418009721	0.995382	0.933794	0.660038	0.99988	1.0
1.247e-07	0.00415447520444	0.213264	0.000886	0.017348	0.0029375	0.000351648351649	0.0855785714286	0.30213149143	0.995172	0.933434	0.659124	0.999862	1.0
1.248e-07	0.00447919971632	0.214324	0.00096	0.017632	0.003025	0.000439560439558	0.0851	0.30071117933	0.995284	0.933564	0.659146	0.999872	1.0
1.249e-07	0.0045682576161	0.214086	0.000978	0.017576	0.0032	0.000263736263734	0.0844714285714	0.298746482476	0.99539	0.933992	0.659842	0.99988	1.0
1.25e-07	0.00465012045493	0.214188	0.000996	0.017792	0.003425	0.000879120879122	0.0843047619048	0.296407265285	0.995364	0.935004	0.658144	0.999886	1.0
1.251e-07	0.00463352990733	0.21366	0.00099	0.017744	0.0032375	0.000615384615383	0.0844642857143	0.296030698388	0.99542	0.9349	0.660092	0.999882	1.0
1.252e-07	0.00435322802134	0.214094	0.000932	0.017752	0.0030875	0.000527472527473	0.0839452380952	0.296452289588	0.995372	0.93564	0.659408	0.999852	1.0
1.253e-07	0.00435593109198	0.213502	0.00093	0.017436	0.003175	0.000791208791207	0.0840714285714	0.293642363776	0.995472	0.935472	0.659716	0.999878	1.0
1.254e-07	0.00460328323786	0.213326	0.000982	0.017504	0.00335	0.000703296703297	0.0831761904762	0.294467127142	0.995656	0.935438	0.661062	0.999888	1.0
1.255e-07	0.00440346643883	0.213014	0.000938	0.017408	0.0031375	0.000439560439558	0.0830166666667	0.292639549757	0.995676	0.935608	0.663554	0.999886	1.0
1.256e-07	0.00428586133648	0.213726	0.000916	0.017248	0.002975	0.000791208791207	0.082430952381	0.293949347659	0.995628	0.936358	0.662648	0.999888	1.0
1.257e-07	0.00442904630367	0.21359	0.000946	0.017316	0.003175	0.000175824175824	0.0820547619048	0.29255359427	0.995708	0.93706	0.66364	0.999888	1.0
1.258e-07	0.00426920208799	0.21456	0.000916	0.017196	0.003	0.000263736263734	0.082180952381	0.293912509593	0.995554	0.936984	0.66465	0.999868	0.999998
1.259e-07	0.00419044055748	0.21382	0.000896	0.016932	0.0026625	0.000351648351649	0.0815547619048	0.292258889742	0.995654	0.937752	0.667398	0.999888	1.0
1.26e-07	0.00408885063064	0.213752	0.000874	0.016568	0.002725	0.000351648351649	0.0813833333333	0.291671527245	0.995726	0.93763	0.667914	0.999888	1.0
1.261e-07	0.00423246881584	0.214532	0.000908	0.016984	0.0030125	0.000527472527473	0.0814	0.292402148887	0.995596	0.937578	0.667426	0.999908	1.0
1.262e-07	0.00424395727937	0.21348	0.000906	0.01622	0.0029125	0.000703296703297	0.0814047619048	0.290957278076	0.99563	0.937798	0.66791	0.999938	1.0
1.263e-07	0.00430581613508	0.2132	0.000918	0.016336	0.0030625	0.000879120879122	0.08185	0.29073624968	0.99569	0.937478	0.668708	0.999914	1.0
1.264e-07	0.00440835048736	0.212778	0.000938	0.016664	0.003125	0.00105494505495	0.0815595238095	0.290476336659	0.995864	0.938132	0.66832	0.999904	0.999998
1.265e-07	0.00388012025554	0.21288	0.000826	0.016612	0.0026625	0.000879120879122	0.0812476190476	0.288832949603	0.995784	0.938276	0.66803	0.999898	0.999996
1.266e-07	0.00396179362913	0.21253	0.000842	0.016216	0.0025875	0.000615384615383	0.079980952381	0.288313123561	0.995844	0.938582	0.66927	0.999916	1.0
1.267e-07	0.00401118612469	0.212406	0.000852	0.016092	0.0025125	0.000439560439558	0.0794976190476	0.286976720389	0.995846	0.939432	0.672478	0.999898	1.0
1.268e-07	0.00401387465807	0.212762	0.000854	0.016516	0.00255	0.000263736263734	0.0791261904762	0.284111537478	0.995904	0.939538	0.672326	0.999932	1.0
1.269e-07	0.00373996880227	0.212836	0.000796	0.016056	0.0022875	0.000175824175824	0.0792404761905	0.285495011512	0.9959	0.939408	0.672378	0.99991	1.0
1.27e-07	0.00374063666012	0.212798	0.000796	0.015736	0.0025125	0.000527472527473	0.0788452380952	0.285404962906	0.995854	0.940122	0.673174	0.999914	1.0
1.271e-07	0.00365694302126	0.212746	0.000778	0.015748	0.00255	0.000263736263734	0.0784238095238	0.282908160655	0.996044	0.940434	0.673474	0.99991	1.0
1.272e-07	0.00369316575908	0.212284	0.000784	0.015868	0.0025	8.79120879097e-05	0.0783095238095	0.283612177027	0.996076	0.940362	0.674298	0.999926	1.0
1.273e-07	0.0037261600841	0.213088	0.000794	0.015852	0.0023375	0.000439560439558	0.0783142857143	0.283892555641	0.99597	0.940144	0.673252	0.999922	1.0
1.274e-07	0.00369853190927	0.211976	0.000784	0.0151	0.0025375	0.000527472527473	0.0774547619048	0.283544640573	0.99593	0.940752	0.678746	0.99991	1.0
1.275e-07	0.0036040297025	0.21143	0.000762	0.015084	0.00265	0.000439560439558	0.0772952380952	0.282568431824	0.995948	0.941	0.678484	0.999906	1.0
1.276e-07	0.00365523933339	0.212298	0.000776	0.015328	0.0026875	0.000351648351649	0.0771095238095	0.280532105398	0.996056	0.941574	0.67801	0.999922	1.0
1.277e-07	0.00374461181486	0.212038	0.000794	0.015788	0.0025625	0.000351648351649	0.0777333333333	0.281199283704	0.995984	0.940766	0.675006	0.999922	1.0
1.278e-07	0.00389625163529	0.210972	0.000822	0.01568	0.00285	0.000439560439558	0.0769428571429	0.280792018419	0.99609	0.941268	0.676968	0.999916	1.0
1.279e-07	0.00366904981985	0.212044	0.000778	0.015468	0.0026625	0.000615384615383	0.0766785714286	0.2783688923	0.996208	0.941764	0.677212	0.999918	1.0
1.28e-07	0.00337220206689	0.211138	0.000712	0.015224	0.002375	0.000439560439558	0.0766404761905	0.277992325403	0.996254	0.942548	0.680088	0.999912	1.0
1.281e-07	0.00373402404901	0.211568	0.00079	0.015344	0.0026625	0.000351648351649	0.0764238095238	0.27881504221	0.996306	0.942328	0.680386	0.999916	1.0
1.282e-07	0.00372296586808	0.211122	0.000786	0.015256	0.0027	0.000439560439558	0.0761761904762	0.277147096444	0.996252	0.942548	0.680682	0.999928	1.0
